winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Tye Varndell,Dominic Hargrove,Clarion,George Mason,RS Fr.,RS Fr.,141,Sudden Victory - 1,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275491132,1.0,2-1,
Kyle Schickel,Kaden Cassidy,Clarion,George Mason,Jr.,RS So.,149,Major Decision,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275492132,1.0,10-0,
DJ Mcgee,Alejandro Herrera-Rondon,George Mason,Clarion,RS Fr.,Jr.,157,Decision,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275493132,1.0,4-2,
Evan Maag,Eli Brinsky,George Mason,Clarion,RS Fr.,Sr.,165,Decision,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275494132,1.0,8-5,
John Worthing,Sean Coughlin,Clarion,George Mason,RS Jr.,RS Fr.,174,Major Decision,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275495132,1.0,8-0,
Cameron Pine,Malachi DuVall,Clarion,George Mason,RS Sr.,RS So.,184,Decision,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275496132,1.0,5-4,
Ethan Wiant,Tyler Kocak,Clarion,George Mason,Sr.,Jr.,197,Injury Default,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275497132,1.0,3-0,19
John Meyers,Chad Nix,Clarion,George Mason,Sr.,RS So.,285,Decision,,,,vs. George Mason,Mason Duals,tournament,7429366132,202311111330,202311111330,1699709400000,47275498132,1.0,7-2,
Joey Fischer,Malik Hardy,Clarion,The Citadel,Jr.,Jr.,125,Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275499132,1.0,7-4,
Scott Johnson,George Rosas,Clarion,The Citadel,Fr.,So.,133,Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275500132,1.0,7-2,
Jacob Silka,Tye Varndell,The Citadel,Clarion,So.,RS Fr.,141,Major Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275501132,1.0,15-3,
Kyle Schickel,Jeffrey Boyd,Clarion,The Citadel,Jr.,RS Jr.,149,Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275502132,1.0,8-7,
Alejandro Herrera-Rondon,Thomas Snipes,Clarion,The Citadel,Jr.,RS Fr.,157,Technical Fall,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275503132,1.0,18-1,404
Benjy Haubert,Eli Brinsky,The Citadel,Clarion,Jr.,Sr.,165,Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275504132,1.0,9-5,
Joshua Stillings,John Worthing,The Citadel,Clarion,RS Sr.,RS Jr.,174,Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275505132,1.0,6-2,
Cameron Pine,Adam Ortega,Clarion,The Citadel,RS Sr.,So.,184,Sudden Victory - 1,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275506132,1.0,4-1,
Patrick  Brophy,Ethan Wiant,The Citadel,Clarion,RS Fr.,Sr.,197,Sudden Victory - 1,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275507132,1.0,7-4,
Jonathan Chesser,John Meyers,The Citadel,Clarion,RS So.,Sr.,285,Major Decision,,,,vs. The Citadel,Mason Duals,tournament,7429367132,202311111500,202311111500,1699714800000,47275508132,1.0,12-4,
Jett Strickenberger,Joey Fischer,West Virginia,Clarion,Jr.,Jr.,125,Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275509132,1.0,8-4,
Scott Johnson,Garhett Dickenson,Clarion,West Virginia,Fr.,Fr.,133,Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275510132,1.0,8-2,
Jordan Titus,David McClelland,West Virginia,Clarion,Jr.,Fr.,141,Major Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275511132,1.0,11-2,
Ty Watters,Kyle Schickel,West Virginia,Clarion,Fr.,Jr.,149,Fall,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275512132,1.0,,382
Alejandro Herrera-Rondon,Caleb Dowling,Clarion,West Virginia,Jr.,Sr.,157,Major Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275513132,1.0,10-0,
Peyton Hall,Trevor Elfvin,West Virginia,Clarion,Sr.,RS Jr.,165,Technical Fall,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275514132,1.0,19-4,327
Brody Conley,John Worthing,West Virginia,Clarion,So.,RS Jr.,174,Sudden Victory - 1,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275515132,1.0,4-1,
Dennis Robin,Cameron Pine,West Virginia,Clarion,Sr.,RS Sr.,184,Major Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275516132,1.0,13-5,
Austin Cooley,Ethan Wiant,West Virginia,Clarion,RS Fr.,Sr.,197,Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275517132,1.0,6-2,
Michael Wolfgram,John Meyers,West Virginia,Clarion,RS Sr.,Sr.,285,Major Decision,,,Varsity,vs. West Virginia,Dual,dual,7429369132,202311161900,202311161900,1700161200000,47275518132,1.0,14-2,
Payton Thomas,Brett Wittmann,Naval Academy Prep School,Clarion,,RS Fr.,197,Medical Forfeit,,,Varsity,Shorty Hitchcock Open,Shorty Hitchcock Open,tournament,7430244132,20231118,20231118,1700265600000,48412803132,1.0,,
Brett Wittmann,Blake Feeney,Clarion,Unattached,RS Fr.,,197,Major Decision,,,Varsity,Shorty Hitchcock Open,Shorty Hitchcock Open,tournament,7430244132,20231118,20231118,1700265600000,48412807132,1.0,16-4,
Simeon Hunte,Brett Wittmann,Lackawanna College,Clarion,So.,RS Fr.,197,Medical FF w/Loss,,,Varsity,Shorty Hitchcock Open,Shorty Hitchcock Open,tournament,7430244132,20231118,20231118,1700265600000,48412802132,1.0,,
Joey Fischer,Alexander Crane,Clarion,West Liberty,Jr.,So.,125,Technical Fall,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275529132,1.0,16-1,285
Vincent Scollo,TJ England,West Liberty,Clarion,Sr.,Sr.,133,Decision,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275530132,1.0,7-1,
Khyvon Grace,Tye Varndell,West Liberty,Clarion,So.,RS Fr.,141,Sudden Victory - 1,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275531132,1.0,4-1,
Kyle Schickel,Armon Nettey,Clarion,West Liberty,Jr.,Jr.,149,Technical Fall,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275532132,1.0,15-0,154
Alejandro Herrera-Rondon,Tyler Beckley,Clarion,West Liberty,Jr.,So.,157,Technical Fall,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275533132,1.0,16-0,101
Alec Cook,Trevor Elfvin,West Liberty,Clarion,RS Fr.,RS Jr.,165,Decision,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275534132,1.0,8-3,
John Worthing,Breagan Pearson,Clarion,West Liberty,RS Jr.,Jr.,174,Fall,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275535132,1.0,,194
Ty McGeary,Cameron Pine,West Liberty,Clarion,RS Sr.,RS Sr.,184,Major Decision,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275536132,1.0,14-4,
Ethan Wiant,Keaton Grider,Clarion,West Liberty,Sr.,Jr.,197,Fall,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275537132,1.0,,149
Austin Chapman,Jamie Kilmer,Clarion,West Liberty,Sr.,Sr.,285,Decision,,,Varsity,vs. West Liberty,Drexel Duals,tournament,7429372132,202312031100,202312031100,1701601200000,47275538132,1.0,3-0,
Joey Fischer,Jeremiah Reno,Clarion,Little Rock,Jr.,RS Jr.,125,Decision,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275539132,1.0,9-2,
Nasir Bailey,TJ England,Little Rock,Clarion,Fr.,Sr.,133,Technical Fall,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275540132,1.0,19-2,185
Brennan Van Hoecke,Ryan Avalos,Little Rock,Clarion,RS So.,Fr.,141,Fall,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275541132,1.0,,112
kyle dutton,Kyle Schickel,Little Rock,Clarion,So.,Jr.,149,Major Decision,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275542132,1.0,18-4,
Matty Bianchi,Alejandro Herrera-Rondon,Little Rock,Clarion,Jr.,Jr.,157,Major Decision,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275543132,1.0,9-1,
Bilal Bailey,Wesley Barnes,Little Rock,Clarion,RS Jr.,Fr.,165,Major Decision,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275544132,1.0,15-2,
Tyler Brennan,John Worthing,Little Rock,Clarion,RS Fr.,RS Jr.,174,Decision,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275545132,1.0,8-4,
Cameron Pine,Triston Wills,Clarion,Little Rock,RS Sr.,RS Sr.,184,Decision,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275546132,1.0,8-4,
stephen little,Ethan Wiant,Little Rock,Clarion,So.,Sr.,197,Technical Fall,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275547132,1.0,21-5,374
josiah hill,John Meyers,Little Rock,Clarion,Sr.,Sr.,285,Fall,,,Varsity,vs. Little Rock,Drexel Duals,tournament,7429373132,202312031230,202312031230,1701606600000,47275548132,1.0,,410
Joey Fischer,Desmond Pleasant,Clarion,Drexel,Jr.,RS So.,125,Decision,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345199132,1.0,8-3,
TJ England,Jaxon Maroney,Clarion,Drexel,Sr.,Sr.,133,Decision,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345200132,1.0,10-7,
Jordan Soriano,Tye Varndell,Drexel,Clarion,So.,RS Fr.,141,Technical Fall,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345201132,1.0,20-4,293
Dominic Findora,Kyle Schickel,Drexel,Clarion,RS Fr.,Jr.,149,Technical Fall,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345202132,1.0,15-0,420
Alejandro Herrera-Rondon,Tyler Williams,Clarion,Drexel,Jr.,RS Fr.,157,Technical Fall,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345203132,1.0,18-3,420
Cody Walsh,Trevor Elfvin,Drexel,Clarion,RS Jr.,RS Jr.,165,Major Decision,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345204132,1.0,9-1,
John Worthing,Jasiah Queen,Clarion,Drexel,RS Jr.,Fr.,174,Technical Fall,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345205132,1.0,18-1,215
Cameron Pine,Justin Griffith,Clarion,Drexel,RS Sr.,Fr.,184,Technical Fall,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345206132,1.0,20-5,369
Ethan Wiant,Ibrahim Ameer,Clarion,Drexel,Sr.,Jr.,197,Decision,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345207132,1.0,6-5,
Santino Morina,John Meyers,Drexel,Clarion,RS Sr.,Sr.,285,Sudden Victory - 1,,,Varsity,vs. Drexel,Dual,dual,7432896132,202312031400,202312031400,1701612000000,47345208132,1.0,4-1,
Joey Lyons,Adrian Gacek,Cleveland State,Clarion,Sr.,Fr.,184,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111428132,1.0,9-4,
Adrian Gacek,Carson Crace,Clarion,Spartan Combat RTC,Fr.,,184,Technical Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111557132,1.0,17-2,247
Adrian Gacek,Misha Lomboy,Clarion,Michigan State,Fr.,So.,184,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111609132,1.0,4-2,
Jon Halvorsen,Adrian Gacek,Northwestern,Clarion,RS Sr.,Fr.,184,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111677132,1.0,5-2,
De&apos;Alcapon Veazy,Seth Ross,Ponderosa,Clarion,,Fr.,184,Technical Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111349132,1.0,18-0,239
JR Reed,Seth Ross,Cleveland State,Clarion,So.,Fr.,184,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111491132,1.0,10-3,
Adrian Gacek,River Carroll,Clarion,VMI,Fr.,Jr.,184,Technical Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111490132,1.0,17-2,243
Adrian Gacek,Holden Martin,Clarion,Kent State,Fr.,Fr.,184,Major Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111654132,1.0,12-1,
Cole Karpinski,Connor Jacobs,Army West Point,Clarion,So.,Fr.,197,Major Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111434132,1.0,11-0,
Jack Kilner,Connor Jacobs,Edinboro,Clarion,RS Jr.,Fr.,197,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111572132,1.0,2-0,
Thomas Godbee,Brett Wittmann,Army West Point,Clarion,Jr.,RS Fr.,197,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111440132,1.0,6-1,
Blake  Schaffer,Brett Wittmann,Kent State,Clarion,So.,RS Fr.,197,Technical Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111571132,1.0,20-4,411
Joey Fischer,Caleb Weiand,Clarion,Michigan State,Jr.,Fr.,125,Major Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276557132,1.0,12-4,
TJ England,Andrew Hampton,Clarion,Michigan State,Sr.,Jr.,133,Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276558132,1.0,7-3,
Jordan Hamdan,Easton Toth,Michigan State,Clarion,RS Sr.,So.,141,Technical Fall,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276559132,1.0,17-2,280
Kyle Schickel,Braden Stauffenberg,Clarion,Michigan State,Jr.,So.,149,Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276560132,1.0,9-6,
Chase Saldate,Alejandro Herrera-Rondon,Michigan State,Clarion,Sr.,Jr.,157,Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276561132,1.0,3-0,
Caleb Fish,Trevor Elfvin,Michigan State,Clarion,Sr.,RS Jr.,165,Fall,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276562132,1.0,,274
John Worthing,DJ Shannon,Clarion,Michigan State,RS Jr.,RS Sr.,174,Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276563132,1.0,12-8,
Layne  Malczewski,Cameron Pine,Michigan State,Clarion,RS Sr.,RS Sr.,184,Major Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276564132,1.0,14-5,
Kael Wisler,Ethan Wiant,Michigan State,Clarion,So.,Sr.,197,Major Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276565132,1.0,16-3,
Josh Terrill,John Meyers,Michigan State,Clarion,So.,Sr.,285,Decision,,,Varsity,vs. Michigan State,Dual,dual,7429513132,202312161900,202312161900,1702753200000,47276566132,1.0,4-1,
Daniel  Bucknavich,John Meyers,Cleveland State,Clarion,Sr.,Sr.,285,Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276576132,1.0,6-2,
Ben Aranda,Joey Fischer,Cleveland State,Clarion,Sr.,Jr.,125,Sudden Victory - 1,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276567132,1.0,4-1,
Jake Manley,TJ England,Cleveland State,Clarion,Sr.,Sr.,133,Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276568132,1.0,7-2,
Dylan Layton,Tye Varndell,Cleveland State,Clarion,So.,RS Fr.,141,Major Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276569132,1.0,11-2,
Douglas Terry,Kyle Schickel,Cleveland State,Clarion,Sr.,Jr.,149,Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276570132,1.0,6-2,
Alejandro Herrera-Rondon,Shane Heil,Clarion,Cleveland State,Jr.,Sr.,157,Fall,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276571132,1.0,,156
Tate Geiser,Eli Brinsky,Cleveland State,Clarion,So.,Sr.,165,Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276572132,1.0,4-1,
DeAndre Nassar,John Worthing,Cleveland State,Clarion,RS Fr.,RS Jr.,174,Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276573132,1.0,4-2,
Cameron Pine,Joey Lyons,Clarion,Cleveland State,RS Sr.,Sr.,184,Technical Fall,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276574132,1.0,15-0,420
Benjamin Smith,Ethan Wiant,Cleveland State,Clarion,RS So.,Sr.,197,Decision,,,Varsity,vs. Cleveland State,Dual,dual,7429514132,202312211900,202312211900,1703185200000,47276575132,1.0,9-2,
Malik Hardy,Joey Fischer,The Citadel,Clarion,Jr.,Jr.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667327132,1.0,6-2,
Joey Fischer,Matthew Rowland,Clarion,Gardner-Webb,Jr.,So.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667522132,1.0,6-3,
Charlie Farmer,Joey Fischer,Army West Point,Clarion,So.,Jr.,125,Sudden Victory - 1,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667587132,1.0,4-1,
Brayden Palmer,Robert Gardner,Chattanooga,Clarion,Sr.,So.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667411132,1.0,4-0,
Tyler Tice,Robert Gardner,Chattanooga,Clarion,Fr.,So.,125,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667518132,1.0,8-1,
Nasir Bailey,TJ England,Little Rock,Clarion,Fr.,Sr.,133,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667415132,1.0,16-1,325
TJ England,Daniel Uhorchuk,Clarion,Army West Point,Sr.,Jr.,133,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667527132,1.0,17-7,
Dominic Lajoie,TJ England,Stanford,Clarion,RS Sr.,Sr.,133,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667602132,1.0,10-9,
Thomas  Deck,Kyle Schickel,Army West Point,Clarion,Sr.,Jr.,149,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667338132,1.0,,169
Cade Balestrini,Kyle Schickel,Bloomsburg,Clarion,Jr.,Jr.,149,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667536132,1.0,15-13,
Hayden  Watson,Lavinsky Collins,The Citadel,Clarion,RS Fr.,RS So.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667503132,1.0,4-1,
Alejandro Herrera-Rondon,Chase Tebbets,Clarion,Little Rock,Jr.,RS Fr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667352132,1.0,3-1,
Alejandro Herrera-Rondon,Boeden Greenley,Clarion,North Dakota State,Jr.,Fr.,157,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,7505871132,20240101,20240102,1704067200000,51667444132,1.0,6-4,
