winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Marcus Murabito,Joshua Henderson,North Carolina,Presbyterian,RS Jr.,Jr.,174,Fall,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985148132,1.0,,162
Alex Hopper,Joshua Roe,Appalachian State,Presbyterian,Jr.,So.,174,Decision,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985073132,1.0,8-3,
Brody Murray,Kyser Kostoff,Chattanooga,Presbyterian,So.,Fr.,174,Decision,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985198132,1.0,4-3,
Gunnar Pool,Toler Hornick,Appalachian State,Presbyterian,Jr.,So.,197,Decision,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985138132,1.0,4-2,
Kendrick Curtis,Toler Hornick,Chattanooga,Presbyterian,Jr.,So.,197,Fall,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985072132,1.0,,144
Morvens Saint-Jean,Kwasi  Bonsu,Presbyterian,Duke,Sr.,Jr.,285,Decision,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68984996132,1.0,12-5,
Morvens Saint-Jean,Hayden Haynes,Presbyterian,Appalachian State,Sr.,Fr.,285,Fall,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985026132,1.0,,128
Stephan Monchery,Morvens Saint-Jean,Appalachian State,Presbyterian,So.,Sr.,285,Decision,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985052132,1.0,9-2,
Morvens Saint-Jean,Jamie Jinks,Presbyterian,Greensboro,Sr.,So.,285,Fall,,,,Mountaineer Open,Mountaineer Open,tournament,8704502132,20251123,20251123,1763856000000,68985132132,1.0,,294
JB Dragovich,Brayden Adams,George Mason,Presbyterian,RS Jr.,RS Jr.,125,Decision,,,Varsity,A Better Way Athletics Patriot Open,A Better Way Athletics Patriot Open,tournament,8703850132,20251207,20251207,1765065600000,70512311132,1.0,8-1,
Brayden Adams,Ricky Gomez,Presbyterian,Rider,RS Jr.,So.,125,Decision,,,Varsity,A Better Way Athletics Patriot Open,A Better Way Athletics Patriot Open,tournament,8703850132,20251207,20251207,1765065600000,70512397132,1.0,5-2,
Ben Monn,Brayden Adams,George Mason,Presbyterian,RS Jr.,RS Jr.,125,Decision,,,Varsity,A Better Way Athletics Patriot Open,A Better Way Athletics Patriot Open,tournament,8703850132,20251207,20251207,1765065600000,70512442132,1.0,4-2,
Brian Heard,Joshua Roe,Penn,Presbyterian,Fr.,So.,174,Technical Fall,,,Varsity,A Better Way Athletics Patriot Open,A Better Way Athletics Patriot Open,tournament,8703850132,20251207,20251207,1765065600000,70512282132,1.0,18-3,420
Declan Bligh,Joshua Roe,Unaffiliated,Presbyterian,,So.,174,Decision,,,Varsity,A Better Way Athletics Patriot Open,A Better Way Athletics Patriot Open,tournament,8703850132,20251207,20251207,1765065600000,70512409132,1.0,12-7,
Brayden Adams,,Presbyterian,Cal Baptist University,RS Jr.,,125,,,,Varsity,vs. Cal Baptist University,Dual,dual,8850361132,202512151730,202512151730,1765819800000,71699229132,0.5,,
Fernando Dominguez,,Presbyterian,Cal Baptist University,Jr.,,133,,,,Varsity,vs. Cal Baptist University,Dual,dual,8850361132,202512151730,202512151730,1765819800000,71699230132,0.5,,
Jesse Vasquez,Ryan Luna,California Baptist,Presbyterian,RS Sr.,RS Jr.,141,Technical Fall,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739480132,1.0,17-2,307
Paul Kelly,Joseph Morris,California Baptist,Presbyterian,So.,RS Fr.,149,Technical Fall,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739481132,1.0,17-2,420
Drayden  Morton,Jamisen Colongione,California Baptist,Presbyterian,Jr.,Jr.,157,Technical Fall,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739482132,1.0,17-2,420
Yanik Simon,Luke James,Presbyterian,California Baptist,Fr.,Fr.,165,Decision,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739483132,1.0,6-3,
Mason Espinoza,Joshua Roe,California Baptist,Presbyterian,Jr.,So.,174,Major Decision,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739484132,1.0,12-0,
David Alonso,Kyser Kostoff,California Baptist,Presbyterian,So.,Fr.,184,Technical Fall,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739485132,1.0,17-2,223
Tristan Kemp,Morvens Saint-Jean,California Baptist,Presbyterian,RS Sr.,Sr.,285,Decision,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739487132,1.0,5-4,
Cooper Shore,Brayden Adams,California Baptist,Presbyterian,RS So.,RS Jr.,125,Decision,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739478132,1.0,5-1,
Richard Murillo,Fernando Dominguez,California Baptist,Presbyterian,So.,Jr.,133,Fall,,,Varsity,vs. California Baptist,Dual,dual,8852227132,202512151730,202512151730,1765819800000,71739479132,1.0,,118
Jamisen Colongione,Jake Doone,Presbyterian,Air Force,Jr.,Jr.,,,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71972908132,0.5,,
Dallas Canoyer,Nico Tocci,Presbyterian,Air Force,Fr.,Jr.,,,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71971989132,0.5,,
George Hopkins,Owen Heiser,Presbyterian,Air Force,Sr.,Jr.,,,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71974324132,0.5,,
Brady Joling,Brayden Adams,Davidson,Presbyterian,Jr.,RS Jr.,125,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359706132,1.0,3-0,
Luke Passarelli,Fernando Dominguez,Davidson,Presbyterian,Sr.,Jr.,133,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359707132,1.0,15-10,
Ryan Luna,Marley Washington,Presbyterian,Davidson,RS Jr.,So.,141,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359708132,1.0,2-0,
Anderson Heap,Joseph Morris,Davidson,Presbyterian,So.,RS Fr.,149,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359709132,1.0,5-1,
anwar alli,Niko Valenzuela,Davidson,Presbyterian,Fr.,Fr.,157,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359710132,1.0,6-1,
Bryce Griffin,Yanik Simon,Davidson,Presbyterian,So.,Fr.,165,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359711132,1.0,9-4,
Marc Koch,Joshua Roe,Davidson,Presbyterian,Sr.,So.,174,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359712132,1.0,8-3,
Reed Douglass,cody kirk,Presbyterian,Davidson,RS So.,Fr.,184,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359713132,1.0,6-4,
Dylan Smith,Toler Hornick,Davidson,Presbyterian,Jr.,So.,197,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359714132,1.0,10-8,
Morvens Saint-Jean,DJ Spring II,Presbyterian,Davidson,Sr.,Jr.,285,Decision,,,Varsity,vs. Davidson,Presby / F&M Dual,tournament,8704925132,202512181100,202512181100,1766055600000,67359715132,1.0,4-0,
Tucker Owens,Brayden Adams,Air Force,Presbyterian,Sr.,RS Jr.,125,Technical Fall,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963554132,1.0,16-0,304
Gavin Caprella,Dallas Canoyer,Air Force,Presbyterian,Jr.,Fr.,133,Technical Fall,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963555132,1.0,17-0,180
Carter Nogle,Ryan Luna,Air Force,Presbyterian,So.,RS Jr.,141,Major Decision,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963556132,1.0,11-2,
Bryce Shelton,Matt Rodriguez,Air Force,Presbyterian,Sr.,RS So.,149,Decision,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963557132,1.0,4-2,
John Jurkovic,Niko Valenzuela,Air Force,Presbyterian,Fr.,Fr.,157,Fall,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963558132,1.0,,49
Logan Fowler,Yanik Simon,Air Force,Presbyterian,So.,Fr.,165,Major Decision,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963559132,1.0,9-0,
Gunner Cramblett,Joshua Roe,Air Force,Presbyterian,Fr.,So.,174,Major Decision,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963560132,1.0,11-2,
Brian Burburija,Reed Douglass,Air Force,Presbyterian,So.,RS So.,184,Major Decision,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963561132,1.0,17-4,
Karson Tompkins,Toler Hornick,Air Force,Presbyterian,Fr.,So.,197,Technical Fall,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963562132,1.0,15-0,135
Rylan Kuhn,Morvens Saint-Jean,Air Force,Presbyterian,Fr.,Sr.,285,Major Decision,,,,vs. Air Force,Presby / F&M Dual,tournament,8859100132,202512181100,202512181100,1766055600000,71963563132,1.0,12-3,
Mason Leiphart,Brayden Adams,Franklin & Marshall,Presbyterian,Sr.,RS Jr.,133,Disqualified,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436837132,1.0,,
Ryan Luna,Bryce Kresho,Presbyterian,Franklin & Marshall,RS Jr.,Sr.,141,Decision,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436838132,1.0,5-1,
Matt Rodriguez,Aidan O`Shea,Presbyterian,Franklin & Marshall,RS So.,Sr.,149,Decision,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436839132,1.0,9-2,
Nick Alvarez,Niko Valenzuela,Franklin & Marshall,Presbyterian,Sr.,Fr.,157,Technical Fall,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436840132,1.0,16-1,220
Josh Palmucci,Yanik Simon,Franklin & Marshall,Presbyterian,Sr.,Fr.,165,Decision,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436841132,1.0,10-6,
Brandon Carr,Kyser Kostoff,Franklin & Marshall,Presbyterian,Fr.,Fr.,174,Major Decision,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436842132,1.0,11-2,
James Conway,Joshua Henderson,Franklin & Marshall,Presbyterian,RS Sr.,Jr.,184,Technical Fall,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436843132,1.0,19-4,292
Reed Douglass,Jake Allred,Presbyterian,Franklin & Marshall,RS So.,Jr.,197,Major Decision,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436844132,1.0,15-4,
Brody Kline,Morvens Saint-Jean,Franklin & Marshall,Presbyterian,So.,Sr.,285,Decision,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436845132,1.0,7-3,
Ejiro Montoya,Alex Schweitzer,Franklin & Marshall,Presbyterian,So.,Fr.,141,Technical Fall,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,71991598132,1.0,22-6,287
Jack Parker,Dallas Canoyer,Franklin & Marshall,Presbyterian,Jr.,Fr.,125,Technical Fall,,,,vs. Franklin & Marshall,Presby / F&M Dual,tournament,8707125132,202512181100,202512181100,1766055600000,67436836132,1.0,15-0,67
Tristan Daugherty,Fernando Dominguez,North Dakota State,Presbyterian,RS Sr.,Jr.,133,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087426132,1.0,16-1,273
Troy Hohman,Fernando Dominguez,NC State,Presbyterian,Sr.,Jr.,133,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087661132,1.0,19-3,211
Kyison Garcia,Ryan Luna,Penn State,Presbyterian,Jr.,RS Jr.,141,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087514132,1.0,5-3,
Devon Harrison,Ryan Luna,North Dakota State,Presbyterian,Fr.,RS Jr.,141,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087645132,1.0,16-1,357
Ryan Luna,Shawn Ryncarz,Presbyterian,Morgan State,RS Jr.,Jr.,141,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087728132,1.0,12-0,
kyle lew,Joseph Morris,Little Rock,Presbyterian,So.,RS Fr.,149,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087611132,1.0,8-0,
Kelly Dunnigan,Joseph Morris,Penn,Presbyterian,Sr.,RS Fr.,149,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087400132,1.0,,211
Niko Valenzuela,Gavin Cohen,Presbyterian,American,Fr.,Fr.,157,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087483132,1.0,18-2,417
Jonathan Ley,Niko Valenzuela,Navy,Presbyterian,RS Jr.,Fr.,157,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087600132,1.0,,393
Mason Stefanelli,Brandon Jacoby,Virginia,Presbyterian,Sr.,Sr.,165,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087586132,1.0,20-3,156
Noah Gonzalez,Brandon Jacoby,Appalachian State,Presbyterian,Fr.,Sr.,165,Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087482132,1.0,,160
Bronson Baxter,Joshua Henderson,Little Rock,Presbyterian,So.,Jr.,174,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087474132,1.0,16-1,258
Hayden Hochstrasser,Joshua Roe,Army West Point,Presbyterian,Fr.,So.,174,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087467132,1.0,6-4,
Caden Bellis,Joshua Henderson,Penn,Presbyterian,Fr.,Jr.,174,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087580132,1.0,15-0,221
Hudson Rogers,Joshua Roe,Utah Valley,Presbyterian,So.,So.,174,Major Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087576132,1.0,12-3,
Griffin Gammell,Reed Douglass,Virginia,Presbyterian,Sr.,RS So.,184,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087165132,1.0,8-4,
Christian  Hansen,Reed Douglass,Cornell,Presbyterian,Sr.,RS So.,184,Decision,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087547132,1.0,8-4,
Reed Douglass,Rylan Breen,Presbyterian,NC State,RS So.,So.,184,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087465132,1.0,21-5,385
Jack Forbes,George Hopkins,Utah Valley,Presbyterian,Sr.,Sr.,285,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087305132,1.0,15-0,70
Lucas Cochran,George Hopkins,Penn State,Presbyterian,RS Fr.,Sr.,285,Technical Fall,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087524132,1.0,15-0,136
Reed Douglass,Jack Ring,Presbyterian,Bellarmine,RS So.,Jr.,184,Disqualified,,,Varsity,Southern Scuffle,Southern Scuffle,tournament,8703442132,20260103,20260104,1767398400000,74087332132,1.0,,
Cooper Foster,Ethan York,Appalachian State,Presbyterian,Fr.,Fr.,125,Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357267132,1.0,,41
Jarvis Little,Fernando Dominguez,Appalachian State,Presbyterian,So.,Jr.,133,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357268132,1.0,21-5,206
Aldo Hernandez,Ryan Luna,Appalachian State,Presbyterian,Jr.,RS Jr.,141,Decision,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357269132,1.0,5-0,
Kaden  Keiser,Joseph Morris,Appalachian State,Presbyterian,Sr.,RS Fr.,149,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357270132,1.0,19-4,319
Kai O`Dell,Rey Ortiz,Appalachian State,Presbyterian,Sr.,RS Fr.,157,Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357271132,1.0,,275
Colt Campbell,Joshua Roe,Appalachian State,Presbyterian,Fr.,So.,174,Major Decision,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357273132,1.0,12-0,
Reed Douglass,Joe Zovistoski,Presbyterian,Appalachian State,RS So.,RS Fr.,184,Major Decision,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357274132,1.0,15-5,
Stephan Monchery,Morvens Saint-Jean,Appalachian State,Presbyterian,So.,Sr.,285,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357276132,1.0,18-3,230
Hunter Adams,Joshua Henderson,Appalachian State,Presbyterian,Sr.,Jr.,197,Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,67357275132,1.0,,53
Anthony  Conetta,Joshua Roe,Appalachian State,Presbyterian,Sr.,So.,,Technical Fall,,,Varsity,vs. Appalachian State,Dual,dual,8704507132,202601081800,202601081800,1767895200000,74409511132,1.0,17-0,
Chase Yasutake,Ethan York,Brown,Presbyterian,Fr.,Fr.,125,Fall,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497173132,1.0,,386
Fernando Dominguez,Carter Shipers,Presbyterian,Brown,Jr.,Fr.,133,Decision,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497174132,1.0,10-3,
Austin McBurney,Joseph Morris,Brown,Presbyterian,Jr.,RS Fr.,149,Technical Fall,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497176132,1.0,20-5,420
Ethan Mojena,Rey Ortiz,Brown,Presbyterian,Jr.,RS Fr.,157,Technical Fall,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497177132,1.0,19-1,134
Ryan Mann,Max Norman,Presbyterian,Brown,Fr.,Fr.,165,Decision,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497178132,1.0,6-3,
Drew Clearie,Joshua Roe,Brown,Presbyterian,RS Sr.,So.,174,Fall,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497179132,1.0,,103
Reed Douglass,Connor O`Donnell,Presbyterian,Brown,RS So.,So.,184,Major Decision,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497180132,1.0,16-7,
Alex Semenenko,George Hopkins,Brown,Presbyterian,Sr.,Sr.,285,Fall,,,,vs. Brown,Davidson Duals,tournament,8965232132,20260116,20260116,1768521600000,75497182132,1.0,,21
Curtis Nelson,Ethan York,Lock Haven,Presbyterian,Fr.,Fr.,125,Technical Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497196132,1.0,18-3,262
Gable Strickland,Fernando Dominguez,Lock Haven,Presbyterian,RS Fr.,Jr.,133,Technical Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497197132,1.0,15-0,180
Lucas Kapusta,Joseph Morris,Lock Haven,Presbyterian,Jr.,RS Fr.,149,Technical Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497199132,1.0,22-5,237
Nick Stampoulos,Rey Ortiz,Lock Haven,Presbyterian,RS Jr.,RS Fr.,157,Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497200132,1.0,,138
Nick Kunstek,Ryan Mann,Lock Haven,Presbyterian,So.,Fr.,165,Major Decision,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497201132,1.0,17-4,
Avery Bassett,Joshua Roe,Lock Haven,Presbyterian,RS Fr.,So.,174,Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497202132,1.0,,57
Sam Gautreau,Reed Douglass,Lock Haven,Presbyterian,RS Fr.,RS So.,184,Technical Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497203132,1.0,21-6,212
Kade Sottolano,George Hopkins,Lock Haven,Presbyterian,RS Jr.,Sr.,285,Technical Fall,,,,vs. Lock Haven,Davidson Duals,tournament,8965262132,20260116,20260116,1768521600000,75497205132,1.0,21-6,125
Jamisen Colongione,Ryan Rector,Presbyterian,Belmont Abbey,Jr.,Fr.,157,Fall,Round 1,46.0,Varsity,Braves Open,Braves Open,tournament,8705367132,20260117,20260117,1768608000000,76030244132,1.0,,290
Jamisen Colongione,Michael Lowry,Presbyterian,UNC Pembroke,Jr.,RS Fr.,157,Major Decision,Round 2,47.0,Varsity,Braves Open,Braves Open,tournament,8705367132,20260117,20260117,1768608000000,76030260132,1.0,12-0,
Jamisen Colongione,Kenneth Pritz,Presbyterian,Appalachian State,Jr.,Fr.,157,Decision,Round 3,48.0,Varsity,Braves Open,Braves Open,tournament,8705367132,20260117,20260117,1768608000000,76030276132,1.0,5-3,
anwar alli,Jamisen Colongione,Davidson,Presbyterian,Fr.,Jr.,157,Decision,,,Varsity,Braves Open,Braves Open,tournament,8705367132,20260117,20260117,1768608000000,76030290132,1.0,4-2,
Cullen Kane,Jamisen Colongione,North Carolina,Presbyterian,RS So.,Jr.,157,Decision,3rd Place Match,68.0,Varsity,Braves Open,Braves Open,tournament,8705367132,20260117,20260117,1768608000000,76030306132,1.0,2-1,
Aidan Zarrella,Joshua Roe,Sacred Heart,Presbyterian,Sr.,So.,174,Decision,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438884132,1.0,7-3,
Reed Douglass,Hunter Perez,Presbyterian,Sacred Heart,RS So.,Sr.,184,Technical Fall,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438891132,1.0,19-4,346
Marc Berisha,Anthony Brown,Sacred Heart,Presbyterian,Sr.,Fr.,285,Fall,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438893132,1.0,,138
Caden Smith,Ethan York,Sacred Heart,Presbyterian,So.,Fr.,125,Major Decision,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438890132,1.0,14-3,
John Sheehy,Fernando Dominguez,Sacred Heart,Presbyterian,Fr.,Jr.,133,Major Decision,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438885132,1.0,19-7,
Dakota Asuncion,Rey Ortiz,Sacred Heart,Presbyterian,RS Fr.,RS Fr.,149,Technical Fall,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438887132,1.0,17-2,240
Joseph Morris,Danny Delusant,Presbyterian,Sacred Heart,RS Fr.,Jr.,157,Sudden Victory - 1,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438888132,1.0,8-3,
AJ Falcone,Ryan Mann,Sacred Heart,Presbyterian,Fr.,Fr.,165,Sudden Victory - 1,,,Varsity,vs. Sacred Heart,Bellarmine & Presbyterian,tournament,8707378132,202601181100,202601181100,1768734000000,67438889132,1.0,4-1,
Grant O`Dell,Joshua Roe,Bellarmine,Presbyterian,Sr.,So.,174,Major Decision,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356627132,1.0,14-4,
Reed Douglass,Gavin Ricketts,Presbyterian,Bellarmine,RS So.,RS So.,184,Decision,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356628132,1.0,7-2,
Daulton Mayer,George Hopkins,Bellarmine,Presbyterian,n/a,Sr.,285,Fall,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356630132,1.0,,39
Damion Ryan,Ethan York,Bellarmine,Presbyterian,Sr.,Fr.,125,Technical Fall,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356621132,1.0,18-3,220
Trayce Eckman,Fernando Dominguez,Bellarmine,Presbyterian,Sr.,Jr.,133,Fall,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356622132,1.0,,139
Zac Cowan,Joseph Morris,Bellarmine,Presbyterian,RS Fr.,RS Fr.,149,Fall,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356624132,1.0,,226
Jeb Prechtel,Rey Ortiz,Bellarmine,Presbyterian,Jr.,RS Fr.,157,Fall,,,Varsity,vs. Bellarmine,Dual,dual,8704436132,202601181300,202601181300,1768741200000,67356625132,1.0,,71
