"source_index","record_type","primary_id","event_id","dual_id","format_code","format_label","start_date","end_date","event_name","location_state","tournament_system","tournament_id","winner_side","winner_team_id","winner_team_name","team_1_id","team_1_name","team_1_state","team_1_score","team_2_id","team_2_name","team_2_state","team_2_score","season_id","results_url_template"
"172","standalone_dual","6219401132","","6219401132","","standalone_dual","2022-02-12","2022-02-12","Cornell vs Binghamton","NY","","","1","1155549138","Cornell","1155549138","Cornell","NY","28","1155517138","Binghamton","NY","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219401132&teamId={TEAM_ID}"
"173","standalone_dual","6219824132","","6219824132","","standalone_dual","2022-02-12","2022-02-12","Concordia-Moorhead vs Augsburg","MN","","","2","1155512138","Augsburg","1155548138","Concordia-Moorhead","MN","12","1155512138","Augsburg","MN","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219824132&teamId={TEAM_ID}"
"174","standalone_dual","6215966132","","6215966132","","standalone_dual","2022-02-12","2022-02-12","Messiah vs TCNJ","PA","","","2","1155680138","TCNJ","1155603138","Messiah","PA","13","1155680138","TCNJ","NJ","34","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215966132&teamId={TEAM_ID}"
"175","standalone_dual","6216104132","","6216104132","","standalone_dual","2022-02-12","2022-02-12","Colorado School of Mines vs CSU-Pueblo","CO","","","1","1155544138","Colorado School of Mines","1155544138","Colorado School of Mines","CO","35","1155545138","CSU-Pueblo","CO","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216104132&teamId={TEAM_ID}"
"176","standalone_dual","6216543132","","6216543132","","standalone_dual","2022-02-12","2022-02-12","Mercyhurst vs Pitt-Johnstown","PA","","","2","1155652138","Pitt-Johnstown","1155602138","Mercyhurst","PA","12","1155652138","Pitt-Johnstown","PA","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216543132&teamId={TEAM_ID}"
"177","standalone_dual","6227238132","","6227238132","","standalone_dual","2022-02-11","2022-02-11","Roger Williams vs Johnson & Wales (RI)","RI","","","2","1155581138","Johnson & Wales (RI)","1155659138","Roger Williams","RI","9","1155581138","Johnson & Wales (RI)","RI","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6227238132&teamId={TEAM_ID}"
"178","standalone_dual","6221794132","","6221794132","","standalone_dual","2022-02-11","2022-02-11","Indiana vs Michigan","IN","","","2","1155604138","Michigan","1155574138","Indiana","IN","3","1155604138","Michigan","MI","37","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6221794132&teamId={TEAM_ID}"
"179","standalone_dual","6216259132","","6216259132","","standalone_dual","2022-02-11","2022-02-11","Rider vs Clarion","NJ","","","1","1155657138","Rider","1155657138","Rider","NJ","16","1155537138","Clarion","PA","15","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216259132&teamId={TEAM_ID}"
"180","standalone_dual","6215105132","","6215105132","","standalone_dual","2022-02-11","2022-02-11","Harvard vs Columbia","MA","","","2","1155546138","Columbia","1155569138","Harvard","MA","3","1155546138","Columbia","NY","27","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215105132&teamId={TEAM_ID}"
"181","standalone_dual","6230313132","","6230313132","","standalone_dual","2022-02-11","2022-02-11","New England College vs Southern Maine","NH","","","2","1155669138","Southern Maine","1155489138","New England College","NH","3","1155669138","Southern Maine","ME","45","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6230313132&teamId={TEAM_ID}"
"182","standalone_dual","6232603132","","6232603132","","standalone_dual","2022-02-11","2022-02-11","Pitt-Bradford vs Jamestown Community College","PA","","","2","1157288138","Jamestown Community College","1155494138","Pitt-Bradford","PA","15","1157288138","Jamestown Community College","NY","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6232603132&teamId={TEAM_ID}"
"183","standalone_dual","6216483132","","6216483132","","standalone_dual","2022-02-11","2022-02-11","Gannon vs Pitt-Johnstown","PA","","","2","1155652138","Pitt-Johnstown","1155565138","Gannon","PA","12","1155652138","Pitt-Johnstown","PA","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216483132&teamId={TEAM_ID}"
"184","standalone_dual","6217622132","","6217622132","","standalone_dual","2022-02-11","2022-02-11","Air Force vs Wyoming","CO","","","2","1155714138","Wyoming","1155499138","Air Force","CO","17","1155714138","Wyoming","WY","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217622132&teamId={TEAM_ID}"
"185","standalone_dual","6217323132","","6217323132","","standalone_dual","2022-02-11","2022-02-11","Ithaca vs Wilkes","NY","","","1","1155578138","Ithaca","1155578138","Ithaca","NY","30","1155703138","Wilkes","PA","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217323132&teamId={TEAM_ID}"
"186","standalone_dual","6215972132","","6215972132","","standalone_dual","2022-02-11","2022-02-11","Fort Hays State vs Nebraska-Kearney","KS","","","2","1155620138","Nebraska-Kearney","1155563138","Fort Hays State","KS","0","1155620138","Nebraska-Kearney","NE","40","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215972132&teamId={TEAM_ID}"
"187","standalone_dual","6227041132","","6227041132","","standalone_dual","2022-02-11","2022-02-11","Ferrum vs Shenandoah University","VA","","","1","1155561138","Ferrum","1155561138","Ferrum","VA","34","1155737138","Shenandoah University","VA","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6227041132&teamId={TEAM_ID}"
"188","standalone_dual","6230294132","","6230294132","","standalone_dual","2022-02-11","2022-02-11","Northern Iowa vs Iowa State","IA","","","2","1155577138","Iowa State","1155632138","Northern Iowa","IA","15","1155577138","Iowa State","IA","16","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6230294132&teamId={TEAM_ID}"
"189","standalone_dual","6215867132","","6215867132","","standalone_dual","2022-02-11","2022-02-11","King`s (PA) vs Centenary (NJ)","PA","","","2","1155529138","Centenary (NJ)","1155584138","King`s (PA)","PA","18","1155529138","Centenary (NJ)","NJ","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215867132&teamId={TEAM_ID}"
"190","standalone_dual","6221243132","","6221243132","","standalone_dual","2022-02-11","2022-02-11","North Dakota State vs Little Rock","ND","","","1","1155629138","North Dakota State","1155629138","North Dakota State","ND","30","1155497138","Little Rock","AR","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6221243132&teamId={TEAM_ID}"
"191","standalone_dual","6229320132","","6229320132","","standalone_dual","2022-02-11","2022-02-11","NC State vs Pittsburgh","NC","","","1","1155626138","NC State","1155626138","NC State","NC","26","1155651138","Pittsburgh","PA","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6229320132&teamId={TEAM_ID}"
"192","standalone_dual","6215820132","","6215820132","","standalone_dual","2022-02-11","2022-02-11","Lehigh vs Princeton","PA","","","2","1155654138","Princeton","1155588138","Lehigh","PA","16","1155654138","Princeton","NJ","20","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215820132&teamId={TEAM_ID}"
"193","standalone_dual","6215433132","","6215433132","","standalone_dual","2022-02-11","2022-02-11","Bloomsburg vs Kent State","PA","","","2","1155582138","Kent State","1155518138","Bloomsburg","PA","16","1155582138","Kent State","OH","25","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215433132&teamId={TEAM_ID}"
"194","standalone_dual","6216182132","","6216182132","","standalone_dual","2022-02-11","2022-02-11","Lock Haven vs Cleveland State","PA","","","1","1155591138","Lock Haven","1155591138","Lock Haven","PA","32","1155538138","Cleveland State","OH","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216182132&teamId={TEAM_ID}"
"195","standalone_dual","6228254132","","6228254132","","standalone_dual","2022-02-11","2022-02-11","Loras vs Wartburg","IA","","","2","1155693138","Wartburg","1155592138","Loras","IA","3","1155693138","Wartburg","IA","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6228254132&teamId={TEAM_ID}"
"196","standalone_dual","6215558132","","6215558132","","standalone_dual","2022-02-11","2022-02-11","Luther vs Buena Vista","IA","","","1","1155593138","Luther","1155593138","Luther","IA","28","1155523138","Buena Vista","IA","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215558132&teamId={TEAM_ID}"
"197","standalone_dual","6228348132","","6228348132","","standalone_dual","2022-02-11","2022-02-11","Minnesota vs Ohio State","MN","","","2","1155639138","Ohio State","1155608138","Minnesota","MN","14","1155639138","Ohio State","OH","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6228348132&teamId={TEAM_ID}"
"198","standalone_dual","6215180132","","6215180132","","standalone_dual","2022-02-11","2022-02-11","Millersville vs Franklin & Marshall","PA","","","2","1155564138","Franklin & Marshall","1155606138","Millersville","PA","10","1155564138","Franklin & Marshall","PA","29","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215180132&teamId={TEAM_ID}"
"199","standalone_dual","6217049132","","6217049132","","standalone_dual","2022-02-11","2022-02-11","Michigan State vs Northwestern","MI","","","2","1155634138","Northwestern","1155605138","Michigan State","MI","16","1155634138","Northwestern","IL","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217049132&teamId={TEAM_ID}"
"200","standalone_dual","6215104132","","6215104132","","standalone_dual","2022-02-11","2022-02-11","Columbia vs Brown","NY","","","1","1155546138","Columbia","1155546138","Columbia","NY","37","1155521138","Brown","RI","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215104132&teamId={TEAM_ID}"
"201","standalone_dual","6502583132","","6502583132","","standalone_dual","2022-02-11","2022-02-11","CSU-Pueblo vs Simon Fraser (B.C.)","CO","","","2","1155665138","Simon Fraser (B.C.)","1155545138","CSU-Pueblo","CO","19","1155665138","Simon Fraser (B.C.)","CAN","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6502583132&teamId={TEAM_ID}"
"202","standalone_dual","6215963132","","6215963132","","standalone_dual","2022-02-11","2022-02-11","Messiah vs Elizabethtown","PA","","","1","1155603138","Messiah","1155603138","Messiah","PA","33","1155559138","Elizabethtown","PA","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215963132&teamId={TEAM_ID}"
"203","standalone_dual","6229136132","","6229136132","","standalone_dual","2022-02-11","2022-02-11","Coe vs Dubuque","IA","","","1","1155540138","Coe","1155540138","Coe","IA","40","1155555138","Dubuque","IA","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6229136132&teamId={TEAM_ID}"
"204","standalone_dual","6217923132","","6217923132","","standalone_dual","2022-02-11","2022-02-11","Mercyhurst vs Findlay","PA","","","1","1155602138","Mercyhurst","1155602138","Mercyhurst","PA","39","1155562138","Findlay","OH","2","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217923132&teamId={TEAM_ID}"
"205","tournament_event","6510318132","6510318132","","D","dual_tournament","2022-02-11","2022-02-11","Liberty SVU WVU Tech Tri","WV","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6510318132&teamId={TEAM_ID}"
"206","standalone_dual","6222998132","","6222998132","","standalone_dual","2022-02-11","2022-02-11","Shippensburg vs Kutztown","PA","","","2","1155585138","Kutztown","1155664138","Shippensburg","PA","9","1155585138","Kutztown","PA","35","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6222998132&teamId={TEAM_ID}"
"207","standalone_dual","6215410132","","6215410132","","standalone_dual","2022-02-11","2022-02-11","South Dakota State vs Northern Colorado","SD","","","1","1155667138","South Dakota State","1155667138","South Dakota State","SD","29","1155630138","Northern Colorado","CO","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215410132&teamId={TEAM_ID}"
"208","standalone_dual","6217651132","","6217651132","","standalone_dual","2022-02-11","2022-02-11","Southwest Minnesota State vs Wisconsin-Parkside","MN","","","2","1155709138","Wisconsin-Parkside","1155670138","Southwest Minnesota State","MN","12","1155709138","Wisconsin-Parkside","WI","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217651132&teamId={TEAM_ID}"
"209","standalone_dual","6215777132","","6215777132","","standalone_dual","2022-02-11","2022-02-11","St. Cloud State vs Northern State","MN","","","1","1155672138","St. Cloud State","1155672138","St. Cloud State","MN","26","1155633138","Northern State","SD","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215777132&teamId={TEAM_ID}"
"210","standalone_dual","6235703132","","6235703132","","standalone_dual","2022-02-11","2022-02-11","Alvernia University vs Delaware Valley","PA","","","1","1155731138","Alvernia University","1155731138","Alvernia University","PA","38","1155553138","Delaware Valley","PA","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6235703132&teamId={TEAM_ID}"
"211","standalone_dual","6219017132","","6219017132","","standalone_dual","2022-02-11","2022-02-11","The Citadel vs Gardner-Webb","SC","","","2","1155566138","Gardner-Webb","1155679138","The Citadel","SC","9","1155566138","Gardner-Webb","NC","32","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219017132&teamId={TEAM_ID}"
"212","standalone_dual","6507103132","","6507103132","","standalone_dual","2022-02-11","2022-02-11","New Jersey City University vs Hunter","NJ","","","1","1155730138","New Jersey City University","1155730138","New Jersey City University","NJ","42","1155572138","Hunter","NY","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6507103132&teamId={TEAM_ID}"
"213","standalone_dual","6224215132","","6224215132","","standalone_dual","2022-02-11","2022-02-11","Virginia Tech vs North Carolina","VA","","","1","1155690138","Virginia Tech","1155690138","Virginia Tech","VA","23","1155625138","North Carolina","NC","11","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6224215132&teamId={TEAM_ID}"
"214","standalone_dual","6215254132","","6215254132","","standalone_dual","2022-02-11","2022-02-11","VMI vs Davidson","VA","","","2","1155552138","Davidson","1155691138","VMI","VA","12","1155552138","Davidson","NC","23","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215254132&teamId={TEAM_ID}"
"215","standalone_dual","6216086132","","6216086132","","standalone_dual","2022-02-11","2022-02-11","Fairmont State vs Seton Hill","WV","","","2","1155663138","Seton Hill","1155726138","Fairmont State","WV","3","1155663138","Seton Hill","PA","45","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216086132&teamId={TEAM_ID}"
"216","standalone_dual","6510834132","","6510834132","","standalone_dual","2022-02-11","2022-02-11","Presbyterian College vs Bellarmine","SC","","","2","1155483138","Bellarmine","1155725138","Presbyterian College","SC","0","1155483138","Bellarmine","KY","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6510834132&teamId={TEAM_ID}"
"217","tournament_event","6216006132","6216006132","","I","individual","2022-02-11","2022-02-11","Central College Last Chance Invitational","IA","P","655251132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6216006132&teamId={TEAM_ID}"
"218","tournament_event","6509970132","6509970132","","D","dual_tournament","2022-02-11","2022-02-11","West Liberty vs Baldwin Wallace","WV","T","655575132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6509970132&teamId={TEAM_ID}"
"219","standalone_dual","6216189132","","6216189132","","standalone_dual","2022-02-11","2022-02-11","Western New England vs Worcester Polytechnic","MA","","","1","1155700138","Western New England","1155700138","Western New England","MA","28","1155713138","Worcester Polytechnic","MA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216189132&teamId={TEAM_ID}"
"220","standalone_dual","6501238132","","6501238132","","standalone_dual","2022-02-11","2022-02-11","Western Colorado vs Chadron State","CO","","","1","1155701138","Western Colorado","1155701138","Western Colorado","CO","43","1155534138","Chadron State","NE","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6501238132&teamId={TEAM_ID}"
"221","tournament_event","6215702132","6215702132","","D","dual_tournament","2022-02-11","2022-02-11","Bridgewater Quad","MA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6215702132&teamId={TEAM_ID}"
"222","standalone_dual","6233491132","","6233491132","","standalone_dual","2022-02-11","2022-02-11","Williams College vs Castleton","MA","","","2","1155488138","Castleton","1155704138","Williams College","MA","18","1155488138","Castleton","VT","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6233491132&teamId={TEAM_ID}"
"223","standalone_dual","6219946132","","6219946132","","standalone_dual","2022-02-11","2022-02-11","Wisconsin vs Illinois","WI","","","1","1155705138","Wisconsin","1155705138","Wisconsin","WI","32","1155573138","Illinois","IL","11","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6219946132&teamId={TEAM_ID}"
"224","tournament_event","6483727132","6483727132","","D","dual_tournament","2022-02-11","2022-02-11","Air Force vs. Wyoming","CO","T","653983132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6483727132&teamId={TEAM_ID}"
"225","standalone_dual","6217670132","","6217670132","","standalone_dual","2022-02-10","2022-02-10","Penn State Behrend vs Hiram College","PA","","","2","1155735138","Hiram College","1155744138","Penn State Behrend","PA","19","1155735138","Hiram College","OH","33","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217670132&teamId={TEAM_ID}"
"226","standalone_dual","6481265132","","6481265132","","standalone_dual","2022-02-10","2022-02-10","San Francisco State vs Menlo (Calif.)","CA","","","2","1156012138","Menlo (Calif.)","1155662138","San Francisco State","CA","10","1156012138","Menlo (Calif.)","CA","33","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6481265132&teamId={TEAM_ID}"
"227","standalone_dual","6509459132","","6509459132","","standalone_dual","2022-02-10","2022-02-10","Westminster vs Fontbonne ","MO","","","1","1155746138","Westminster","1155746138","Westminster","MO","28","1155490138","Fontbonne ","MO","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6509459132&teamId={TEAM_ID}"
"228","standalone_dual","6492736132","","6492736132","","standalone_dual","2022-02-10","2022-02-10","Wheeling vs Bluefield State","WV","","","1","1155740138","Wheeling","1155740138","Wheeling","WV","25","1156043138","Bluefield State","WV","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6492736132&teamId={TEAM_ID}"
"229","standalone_dual","6216005132","","6216005132","","standalone_dual","2022-02-10","2022-02-10","Simpson vs Central","IA","","","2","1155530138","Central","1155666138","Simpson","IA","9","1155530138","Central","IA","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216005132&teamId={TEAM_ID}"
"230","standalone_dual","6215776132","","6215776132","","standalone_dual","2022-02-10","2022-02-10","St. Cloud State vs Minnesota State Moorhead","MN","","","1","1155672138","St. Cloud State","1155672138","St. Cloud State","MN","40","1155610138","Minnesota State Moorhead","MN","4","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215776132&teamId={TEAM_ID}"
"231","tournament_event","6510324132","6510324132","","D","dual_tournament","2022-02-10","2022-02-10","Pacific duals","OR","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6510324132&teamId={TEAM_ID}"
"232","standalone_dual","6509973132","","6509973132","","standalone_dual","2022-02-10","2022-02-10","Stanford vs CSU Bakersfield","CA","","","1","1155675138","Stanford","1155675138","Stanford","CA","20","1155551138","CSU Bakersfield","CA","17","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6509973132&teamId={TEAM_ID}"
"233","tournament_event","6216196132","6216196132","","I","individual","2022-02-10","2022-02-10","CCIW Championships","IL","P","642079132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6216196132&teamId={TEAM_ID}"
"234","standalone_dual","6226112132","","6226112132","","standalone_dual","2022-02-10","2022-02-10","Upper Iowa vs Minnesota State Mankato","IA","","","1","1155686138","Upper Iowa","1155686138","Upper Iowa","IA","36","1155609138","Minnesota State Mankato","MN","8","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6226112132&teamId={TEAM_ID}"
"235","tournament_event","6505798132","6505798132","","D","dual_tournament","2022-02-10","2022-02-10","Adams State, Western Colorado, Simon Fraser Tri","CO","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6505798132&teamId={TEAM_ID}"
"236","standalone_dual","6216420132","","6216420132","","standalone_dual","2022-02-10","2022-02-10","Mary vs Minot State (N.D.)","ND","","","1","1155596138","Mary","1155596138","Mary","ND","18","1155611138","Minot State (N.D.)","ND","17","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216420132&teamId={TEAM_ID}"
"237","standalone_dual","6215943132","","6215943132","","standalone_dual","2022-02-10","2022-02-10","Central Missouri vs McKendree","MO","","","2","1155600138","McKendree","1155532138","Central Missouri","MO","9","1155600138","McKendree","IL","38","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215943132&teamId={TEAM_ID}"
"238","standalone_dual","6215672132","","6215672132","","standalone_dual","2022-02-10","2022-02-10","Coker vs Emmanuel","SC","","","1","1155541138","Coker","1155541138","Coker","SC","23","1155480138","Emmanuel","GA","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6215672132&teamId={TEAM_ID}"
"239","standalone_dual","6507885132","","6507885132","","standalone_dual","2022-02-10","2022-02-10","Colorado Mesa vs Chadron State","CO","","","1","1155543138","Colorado Mesa","1155543138","Colorado Mesa","CO","38","1155534138","Chadron State","NE","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6507885132&teamId={TEAM_ID}"
"240","standalone_dual","6217254132","","6217254132","","standalone_dual","2022-02-09","2022-02-09","Gardner-Webb vs Duke","NC","","","2","1155556138","Duke","1155566138","Gardner-Webb","NC","16","1155556138","Duke","NC","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217254132&teamId={TEAM_ID}"
"241","standalone_dual","6230967132","","6230967132","","standalone_dual","2022-02-09","2022-02-09","Norwich vs Plymouth State","VT","","","1","1155635138","Norwich","1155635138","Norwich","VT","35","1155653138","Plymouth State","NH","17","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6230967132&teamId={TEAM_ID}"
"242","standalone_dual","6217053132","","6217053132","","standalone_dual","2022-02-09","2022-02-09","New Mexico Highlands vs CSU-Pueblo","NM","","","1","1155621138","New Mexico Highlands","1155621138","New Mexico Highlands","NM","25","1155545138","CSU-Pueblo","CO","21","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217053132&teamId={TEAM_ID}"
"243","standalone_dual","6216419132","","6216419132","","standalone_dual","2022-02-09","2022-02-09","Minot State (N.D.) vs Dickinson State (N.D.)","ND","","","1","1155611138","Minot State (N.D.)","1155611138","Minot State (N.D.)","ND","46","1155999138","Dickinson State (N.D.)","ND","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216419132&teamId={TEAM_ID}"
"244","standalone_dual","6218075132","","6218075132","","standalone_dual","2022-02-09","2022-02-09","Coast Guard vs Merchant Marine","CT","","","1","1155539138","Coast Guard","1155539138","Coast Guard","CT","30","1155601138","Merchant Marine","NY","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6218075132&teamId={TEAM_ID}"
"245","standalone_dual","6504491132","","6504491132","","standalone_dual","2022-02-09","2022-02-09","Coe vs Cornell College","IA","","","1","1155540138","Coe","1155540138","Coe","IA","44","1155550138","Cornell College","IA","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6504491132&teamId={TEAM_ID}"
"246","tournament_event","6509303132","6509303132","","D","dual_tournament","2022-02-09","2022-02-09","Bluefield vs WVU Tech and Emory and Henry","VA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6509303132&teamId={TEAM_ID}"
"247","standalone_dual","6502524132","","6502524132","","standalone_dual","2022-02-09","2022-02-09","William Penn (Iowa) vs Schreiner","IA","","","1","1156028138","William Penn (Iowa)","1156028138","William Penn (Iowa)","IA","52","1156044138","Schreiner","TX","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6502524132&teamId={TEAM_ID}"
"248","standalone_dual","6216865132","","6216865132","","standalone_dual","2022-02-09","2022-02-09","Oswego State vs Oneonta State","NY","","","2","1155645138","Oneonta State","1155678138","Oswego State","NY","16","1155645138","Oneonta State","NY","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6216865132&teamId={TEAM_ID}"
"249","standalone_dual","6217938132","","6217938132","","standalone_dual","2022-02-09","2022-02-09","TCNJ vs Centenary (NJ)","NJ","","","1","1155680138","TCNJ","1155680138","TCNJ","NJ","40","1155529138","Centenary (NJ)","NJ","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6217938132&teamId={TEAM_ID}"
